No.,Time,Source,Destination,Protocol,Length,Info
6558,45.193057,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2335762 Ack=864553 Win=1884160 Len=0
6559,45.193604,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2335762 Ack=867353 Win=1892352 Len=0
6560,45.193604,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2335762 Ack=870119 Win=1900544 Len=0
6561,45.194731,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2335762 Ack=872361 Win=1900544 Len=1460 [TCP PDU reassembled in 6575]
6562,45.194731,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2337222 Ack=875161 Win=1908736 Len=0
6563,45.194975,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2337222 Win=908544 Len=0
6564,45.195078,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2337222 Ack=877017 Win=1908736 Len=0
6565,45.195078,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2337222 Ack=879817 Win=1916928 Len=0
6566,45.196492,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2337222 Ack=881672 Win=1925120 Len=0
6567,45.196492,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2337222 Ack=884472 Win=1933312 Len=0
6568,45.196492,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2337222 Ack=886328 Win=1933312 Len=0
6569,45.196492,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2337222 Ack=889128 Win=1941504 Len=0
6570,45.196585,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2337222 Ack=890984 Win=1949696 Len=0
6571,45.196585,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2337222 Ack=893784 Win=1949696 Len=0
6572,45.196585,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2337222 Ack=895639 Win=1957888 Len=0
6573,45.199329,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2337222 Ack=898439 Win=1966080 Len=1460 [TCP PDU reassembled in 6575]
6574,45.199329,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2338682 Ack=898439 Win=1966080 Len=1460 [TCP PDU reassembled in 6575]
6575,45.199329,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2340142 Ack=898439 Win=1966080 Len=1460 [TCP PDU reassembled in 6575]
6576,45.199329,172.64.155.209,192.168.2.13,TLSv1.3,1514,"Application Data, Application Data, Application Data"
6577,45.199329,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2343062 Ack=898439 Win=1966080 Len=1460 [TCP PDU reassembled in 6590]"
6578,45.199329,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2344522 Ack=900295 Win=1966080 Len=0
6579,45.199398,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2344522 Win=908544 Len=0
6580,45.199497,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2344522 Ack=903095 Win=1974272 Len=0
6581,45.199497,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2344522 Ack=904951 Win=1982464 Len=0
6582,45.200329,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2344522 Ack=907751 Win=1982464 Len=0
6583,45.200388,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2344522 Ack=909607 Win=1990656 Len=0
6584,45.201111,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2344522 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6590]
6585,45.201111,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2345982 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6590]
6586,45.201172,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2347442 Win=908544 Len=0
6587,45.201876,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2347442 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6590]
6588,45.201917,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2348902 Win=908544 Len=0
6589,45.20259,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2348902 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6590]
6590,45.202641,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2350362 Win=908544 Len=0
6591,45.202969,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
6592,45.202989,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2351822 Win=908544 Len=0
6593,45.203898,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2351822 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6607]"
6594,45.203965,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2353282 Win=908544 Len=0
6595,45.204205,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2353282 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6607]
6596,45.204205,8.8.8.8,192.168.2.13,QUIC,70,Protected Payload (KP0)
6597,45.204246,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2354742 Win=908544 Len=0
6598,45.204623,8.8.8.8,192.168.2.13,QUIC,622,Protected Payload (KP0)
6599,45.204903,192.168.2.13,8.8.8.8,QUIC,77,"Protected Payload (KP0), DCID=e282e2b046cc6450"
6600,45.205528,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2354742 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6607]
6601,45.205528,8.8.8.8,192.168.2.13,QUIC,65,Protected Payload (KP0)
6602,45.205808,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2356202 Win=908544 Len=0
6603,45.206202,8.8.8.8,192.168.2.13,QUIC,574,Protected Payload (KP0)
6604,45.206202,8.8.8.8,192.168.2.13,QUIC,65,Protected Payload (KP0)
6605,45.206202,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2356202 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6607]
6606,45.206263,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2357662 Win=908544 Len=0
6607,45.206364,192.168.2.13,8.8.8.8,QUIC,77,"Protected Payload (KP0), DCID=e282e2b046cc6450"
6608,45.207141,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
6609,45.207192,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2359122 Win=908544 Len=0
6610,45.207549,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2359122 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6633]
6611,45.207573,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2360582 Win=908544 Len=0
6612,45.207691,192.168.2.13,35.190.80.1,QUIC,1292,"Initial, DCID=39f686291ceec13e, PKN: 1, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PING, PADDING, PING, PING"
6613,45.207721,192.168.2.13,35.190.80.1,QUIC,1292,"Initial, DCID=39f686291ceec13e, PKN: 2, PADDING, PING, PING, CRYPTO, PADDING, PING, PING, CRYPTO, PING, PING, PADDING, PING, CRYPTO, PING, PADDING, PING"
6614,45.207924,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2360582 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6633]
6615,45.20795,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2362042 Win=908544 Len=0
6616,45.208755,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2362042 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6633]
6617,45.208793,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2363502 Win=908544 Len=0
6618,45.209108,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2363502 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6633]
6619,45.209131,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2364962 Win=908544 Len=0
6620,45.210017,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2364962 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6633]
6621,45.210064,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2366422 Win=908544 Len=0
6622,45.21062,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2366422 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6633]
6623,45.210674,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2367882 Win=908544 Len=0
6624,45.211213,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2367882 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6633]
6625,45.211264,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2369342 Win=908544 Len=0
6626,45.211969,172.64.155.209,192.168.2.13,TCP,54,[TCP Previous segment not captured] 443  >  57745 [ACK] Seq=2370802 Ack=913807 Win=1998848 Len=0
6627,45.212538,172.64.155.209,192.168.2.13,TCP,1514,"[TCP Out-Of-Order] 443  >  57745 [PSH, ACK] Seq=2369342 Ack=909607 Win=1990656 Len=1460 [TCP PDU reassembled in 6633]"
6628,45.213162,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2370802 Ack=915663 Win=2007040 Len=1460 [TCP PDU reassembled in 6633]
6629,45.213162,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2372262 Ack=918463 Win=2015232 Len=0
6630,45.213221,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2372262 Win=908544 Len=0
6631,45.213967,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2372262 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6633]
6632,45.213967,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2373722 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6633]
6633,45.214039,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2375182 Win=908544 Len=0
6634,45.215437,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
6635,45.215437,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2376642 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6654]
6636,45.215479,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2378102 Win=908544 Len=0
6637,45.21554,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2378102 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6654]
6638,45.215554,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2379562 Win=908544 Len=0
6639,45.216005,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2379562 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6654]"
6640,45.21604,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2381022 Win=908544 Len=0
6641,45.216576,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2381022 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6654]
6642,45.216623,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2382482 Win=908544 Len=0
6643,45.218181,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2382482 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6654]
6644,45.218232,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2383942 Win=908544 Len=0
6645,45.21885,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2383942 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6654]
6646,45.218896,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2385402 Win=908544 Len=0
6647,45.219673,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2385402 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6654]
6648,45.219709,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2386862 Win=908544 Len=0
6649,45.220243,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2386862 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6654]
6650,45.220285,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2388322 Win=908544 Len=0
6651,45.220609,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2388322 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6654]
6652,45.220638,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2389782 Win=908544 Len=0
6653,45.22126,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2389782 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6654]
6654,45.221302,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2391242 Win=908544 Len=0
6655,45.221828,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
6656,45.221871,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2392702 Win=908544 Len=0
6657,45.222371,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2392702 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6676]"
6658,45.222425,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2394162 Win=908544 Len=0
6659,45.222977,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2394162 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6676]
6660,45.223048,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2395622 Win=908544 Len=0
6661,45.223332,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2395622 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6676]
6662,45.223359,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2397082 Win=908544 Len=0
6663,45.22409,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2397082 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6676]
6664,45.224128,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2398542 Win=908544 Len=0
6665,45.224951,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2398542 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6676]"
6666,45.224998,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2400002 Win=908544 Len=0
6667,45.225541,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2400002 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6676]
6668,45.225579,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2401462 Win=908544 Len=0
6669,45.225698,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2401462 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6676]
6670,45.225722,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2402922 Win=908544 Len=0
6671,45.226691,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2402922 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6676]"
6672,45.226744,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2404382 Win=908544 Len=0
6673,45.228164,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2404382 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6676]
6674,45.228213,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2405842 Win=908544 Len=0
6675,45.229905,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2405842 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6676]"
6676,45.230083,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2407302 Win=908544 Len=0
6677,45.231066,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
6678,45.231066,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2408762 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6687]
6679,45.231066,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2410222 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6687]"
6680,45.231123,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2411682 Win=908544 Len=0
6681,45.231539,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2411682 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6687]
6682,45.231564,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2413142 Win=908544 Len=0
6683,45.231742,192.168.2.13,8.8.8.8,QUIC,75,"Protected Payload (KP0), DCID=e282e2b046cc6450"
6684,45.231979,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2413142 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6687]
6685,45.232017,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2414602 Win=908544 Len=0
6686,45.232846,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2414602 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6687]
6687,45.232888,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2416062 Win=908544 Len=0
6688,45.233477,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
6689,45.233534,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2417522 Win=908544 Len=0
6690,45.23394,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2417522 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6697]
6691,45.233966,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2418982 Win=908544 Len=0
6692,45.234634,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2418982 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6697]
6693,45.234678,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2420442 Win=908544 Len=0
6694,45.235411,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2420442 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6697]"
6695,45.235443,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2421902 Win=908544 Len=0
6696,45.235692,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2421902 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6697]
6697,45.235711,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2423362 Win=908544 Len=0
6698,45.23635,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
6699,45.236373,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2424822 Win=908544 Len=0
6700,45.236647,8.8.8.8,192.168.2.13,QUIC,65,Protected Payload (KP0)
6701,45.237241,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2424822 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 7066]"
6702,45.237241,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2426282 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 7066]
6703,45.237276,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2427742 Win=1817088 Len=0
6704,45.238106,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2427742 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 7066]"
6705,45.238134,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2429202 Win=1817088 Len=0
6706,45.238363,35.190.80.1,192.168.2.13,QUIC,82,"Initial, SCID=f9f686291ceec13e, PKN: 1, ACK"
6707,45.238964,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2429202 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 7066]
6708,45.238991,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2430662 Win=1817088 Len=0
6709,45.239794,35.190.80.1,192.168.2.13,QUIC,1292,"Initial, SCID=f9f686291ceec13e, PKN: 2, ACK, PADDING"
6710,45.240557,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2430662 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 7066]"
6711,45.2406,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2432122 Win=1817088 Len=0
6712,45.241349,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2432122 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 7066]
6713,45.24139,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2433582 Win=1817088 Len=0
6714,45.241873,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2433582 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 7066]
6715,45.241898,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2435042 Win=1817088 Len=0
6716,45.242861,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2435042 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 7066]"
6717,45.242905,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2436502 Win=1817088 Len=0
6718,45.243244,35.190.80.1,192.168.2.13,QUIC,1292,"Handshake, SCID=f9f686291ceec13e"
6719,45.243244,35.190.80.1,192.168.2.13,QUIC,1292,"Handshake, SCID=f9f686291ceec13e"
6720,45.244337,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2436502 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 7066]
6721,45.244337,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2437962 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 7066]
6722,45.244408,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0
6723,45.244858,35.190.80.1,192.168.2.13,QUIC,432,Protected Payload (KP0)
6724,45.246641,172.64.155.209,192.168.2.13,TCP,1514,[TCP Previous segment not captured] 443  >  57745 [ACK] Seq=2440882 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 7066]
6725,45.246694,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#1] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2442342
6726,45.24706,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2442342 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6747]
6727,45.247122,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#2] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2443802
6728,45.247796,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2443802 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6747]
6729,45.247826,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#3] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2445262
6730,45.248073,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2445262 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6747]"
6731,45.248113,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#4] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2446722
6732,45.249295,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2446722 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6747]
6733,45.249362,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#5] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2448182
6734,45.24983,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2448182 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6747]"
6735,45.249872,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#6] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2449642
6736,45.25035,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2449642 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6747]
6737,45.25037,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#7] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2451102
6738,45.251071,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2451102 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6747]"
